[2025-07-31T08:15:01.795+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-07-31T08:15:01.812+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-30T08:15:00+00:00 [queued]>
[2025-07-31T08:15:01.822+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-30T08:15:00+00:00 [queued]>
[2025-07-31T08:15:01.822+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 11
[2025-07-31T08:15:01.835+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): save_database_1> on 2025-07-30 08:15:00+00:00
[2025-07-31T08:15:01.843+0000] {standard_task_runner.py:63} INFO - Started process 91736 to run task
[2025-07-31T08:15:01.847+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'saveDatabase', 'save_database_1', 'scheduled__2025-07-30T08:15:00+00:00', '--job-id', '1627', '--raw', '--subdir', 'DAGS_FOLDER/dag_saveDB_redis.py', '--cfg-path', '/tmp/tmp1a6ov12_']
[2025-07-31T08:15:01.850+0000] {standard_task_runner.py:91} INFO - Job 1627: Subtask save_database_1
[2025-07-31T08:15:01.905+0000] {task_command.py:426} INFO - Running <TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-30T08:15:00+00:00 [running]> on host 85cf6d18c15a
[2025-07-31T08:15:02.177+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='saveDatabase' AIRFLOW_CTX_TASK_ID='save_database_1' AIRFLOW_CTX_EXECUTION_DATE='2025-07-30T08:15:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-07-30T08:15:00+00:00'
[2025-07-31T08:15:02.178+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-07-31T08:15:02.191+0000] {logging_mixin.py:188} INFO - 🚀 Bắt đầu cập nhật dữ liệu...
[2025-07-31T08:15:09.153+0000] {History_Min.py:52} INFO - ✅ Đã lưu AAM
[2025-07-31T08:15:12.430+0000] {History_Min.py:52} INFO - ✅ Đã lưu AAT
[2025-07-31T08:15:14.134+0000] {History_Min.py:52} INFO - ✅ Đã lưu AAA
[2025-07-31T08:15:14.181+0000] {History_Min.py:52} INFO - ✅ Đã lưu ABR
[2025-07-31T08:15:19.566+0000] {History_Min.py:52} INFO - ✅ Đã lưu ABT
[2025-07-31T08:15:23.857+0000] {History_Min.py:52} INFO - ✅ Đã lưu ABS
[2025-07-31T08:15:25.696+0000] {History_Min.py:52} INFO - ✅ Đã lưu ACB
[2025-07-31T08:15:26.563+0000] {History_Min.py:52} INFO - ✅ Đã lưu ACC
[2025-07-31T08:15:29.497+0000] {History_Min.py:52} INFO - ✅ Đã lưu ACG
[2025-07-31T08:15:31.709+0000] {History_Min.py:52} INFO - ✅ Đã lưu ADG
[2025-07-31T08:15:32.016+0000] {History_Min.py:52} INFO - ✅ Đã lưu ACL
[2025-07-31T08:15:34.260+0000] {History_Min.py:52} INFO - ✅ Đã lưu ADP
[2025-07-31T08:15:44.005+0000] {History_Min.py:52} INFO - ✅ Đã lưu ADS
[2025-07-31T08:15:44.265+0000] {History_Min.py:52} INFO - ✅ Đã lưu AGG
[2025-07-31T08:15:45.295+0000] {History_Min.py:52} INFO - ✅ Đã lưu AGM
[2025-07-31T08:15:53.810+0000] {History_Min.py:52} INFO - ✅ Đã lưu AGR
[2025-07-31T08:15:56.365+0000] {History_Min.py:52} INFO - ✅ Đã lưu ANV
[2025-07-31T08:15:57.316+0000] {History_Min.py:52} INFO - ✅ Đã lưu APG
[2025-07-31T08:16:01.160+0000] {History_Min.py:52} INFO - ✅ Đã lưu ASG
[2025-07-31T08:16:03.180+0000] {History_Min.py:52} INFO - ✅ Đã lưu APH
[2025-07-31T08:16:08.975+0000] {History_Min.py:52} INFO - ✅ Đã lưu ASP
[2025-07-31T08:16:09.093+0000] {History_Min.py:52} INFO - ✅ Đã lưu ASM
[2025-07-31T08:16:10.292+0000] {History_Min.py:52} INFO - ✅ Đã lưu AST
[2025-07-31T08:16:13.462+0000] {History_Min.py:52} INFO - ✅ Đã lưu BBC
[2025-07-31T08:16:17.132+0000] {History_Min.py:52} INFO - ✅ Đã lưu BCE
[2025-07-31T08:16:19.561+0000] {History_Min.py:52} INFO - ✅ Đã lưu BAF
[2025-07-31T08:16:24.171+0000] {History_Min.py:52} INFO - ✅ Đã lưu BCG
[2025-07-31T08:16:28.703+0000] {History_Min.py:52} INFO - ✅ Đã lưu BCM
[2025-07-31T08:16:28.878+0000] {History_Min.py:52} INFO - ✅ Đã lưu BHN
[2025-07-31T08:16:30.199+0000] {History_Min.py:52} INFO - ✅ Đã lưu BFC
[2025-07-31T08:16:38.036+0000] {History_Min.py:52} INFO - ✅ Đã lưu BIC
[2025-07-31T08:16:39.493+0000] {History_Min.py:52} INFO - ✅ Đã lưu BKG
[2025-07-31T08:16:39.709+0000] {History_Min.py:52} INFO - ✅ Đã lưu BID
[2025-07-31T08:16:48.345+0000] {History_Min.py:52} INFO - ✅ Đã lưu BMC
[2025-07-31T08:16:49.969+0000] {History_Min.py:52} INFO - ✅ Đã lưu BMI
[2025-07-31T08:16:50.189+0000] {History_Min.py:52} INFO - ✅ Đã lưu BMP
[2025-07-31T08:16:52.968+0000] {History_Min.py:52} INFO - ✅ Đã lưu BRC
[2025-07-31T08:17:00.282+0000] {History_Min.py:52} INFO - ✅ Đã lưu BTP
[2025-07-31T08:17:01.858+0000] {History_Min.py:52} INFO - ✅ Đã lưu BSI
[2025-07-31T08:17:02.087+0000] {History_Min.py:52} INFO - ✅ Đã lưu BSR
[2025-07-31T08:17:04.222+0000] {History_Min.py:52} INFO - ✅ Đã lưu BTT
[2025-07-31T08:17:09.986+0000] {History_Min.py:52} INFO - ✅ Đã lưu C32
[2025-07-31T08:17:12.443+0000] {History_Min.py:52} INFO - ✅ Đã lưu BWE
[2025-07-31T08:17:12.668+0000] {History_Min.py:52} INFO - ✅ Đã lưu BVH
[2025-07-31T08:17:17.020+0000] {History_Min.py:52} INFO - ✅ Đã lưu CCI
[2025-07-31T08:17:17.742+0000] {History_Min.py:52} INFO - ✅ Đã lưu C47
[2025-07-31T08:17:23.778+0000] {History_Min.py:52} INFO - ✅ Đã lưu CCL
[2025-07-31T08:17:24.057+0000] {History_Min.py:52} INFO - ✅ Đã lưu CHP
[2025-07-31T08:17:28.298+0000] {History_Min.py:52} INFO - ✅ Đã lưu CDC
[2025-07-31T08:17:34.880+0000] {History_Min.py:52} INFO - ✅ Đã lưu CIG
[2025-07-31T08:17:35.184+0000] {History_Min.py:52} INFO - ✅ Đã lưu CII
[2025-07-31T08:17:38.295+0000] {History_Min.py:52} INFO - ✅ Đã lưu CKG
[2025-07-31T08:17:39.256+0000] {History_Min.py:52} INFO - ✅ Đã lưu CLC
[2025-07-31T08:17:40.715+0000] {History_Min.py:52} INFO - ✅ Đã lưu CLL
[2025-07-31T08:17:42.032+0000] {History_Min.py:52} INFO - ✅ Đã lưu CLW
