[2025-08-27T07:36:08.416+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-08-27T07:36:08.438+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: saveeboardcq.save_database_1D scheduled__2025-08-06T08:15:00+00:00 [queued]>
[2025-08-27T07:36:08.450+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: saveeboardcq.save_database_1D scheduled__2025-08-06T08:15:00+00:00 [queued]>
[2025-08-27T07:36:08.451+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 11
[2025-08-27T07:36:08.574+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): save_database_1D> on 2025-08-06 08:15:00+00:00
[2025-08-27T07:36:08.590+0000] {standard_task_runner.py:63} INFO - Started process 1498859 to run task
[2025-08-27T07:36:08.604+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'saveeboardcq', 'save_database_1D', 'scheduled__2025-08-06T08:15:00+00:00', '--job-id', '28179', '--raw', '--subdir', 'DAGS_FOLDER/dag_eboard_cq.py', '--cfg-path', '/tmp/tmpfgf_w4go']
[2025-08-27T07:36:08.611+0000] {standard_task_runner.py:91} INFO - Job 28179: Subtask save_database_1D
[2025-08-27T07:36:08.695+0000] {task_command.py:426} INFO - Running <TaskInstance: saveeboardcq.save_database_1D scheduled__2025-08-06T08:15:00+00:00 [running]> on host 1877907bc043
[2025-08-27T07:36:09.391+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='saveeboardcq' AIRFLOW_CTX_TASK_ID='save_database_1D' AIRFLOW_CTX_EXECUTION_DATE='2025-08-06T08:15:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-08-06T08:15:00+00:00'
[2025-08-27T07:36:09.392+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-08-27T07:36:09.403+0000] {logging_mixin.py:188} INFO - 🚀 Bắt đầu cập nhật dữ liệu...
[2025-08-27T07:36:12.517+0000] {History_Day.py:51} INFO - ✅ Đã lưu AAT
[2025-08-27T07:36:16.056+0000] {History_Day.py:51} INFO - ✅ Đã lưu ABR
[2025-08-27T07:36:16.472+0000] {History_Day.py:51} INFO - ✅ Đã lưu AAA
[2025-08-27T07:36:16.569+0000] {History_Day.py:51} INFO - ✅ Đã lưu AAM
[2025-08-27T07:36:18.745+0000] {History_Day.py:51} INFO - ✅ Đã lưu ABS
[2025-08-27T07:36:19.706+0000] {History_Day.py:51} INFO - ✅ Đã lưu ABT
[2025-08-27T07:36:21.691+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACC
[2025-08-27T07:36:22.229+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACG
[2025-08-27T07:36:22.828+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACB
[2025-08-27T07:36:25.168+0000] {History_Day.py:51} INFO - ✅ Đã lưu ADG
[2025-08-27T07:36:26.057+0000] {History_Day.py:51} INFO - ✅ Đã lưu ADP
[2025-08-27T07:36:26.299+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACL
[2025-08-27T07:36:27.956+0000] {History_Day.py:51} INFO - ✅ Đã lưu ADS
[2025-08-27T07:36:28.631+0000] {History_Day.py:51} INFO - ✅ Đã lưu AGG
[2025-08-27T07:36:29.181+0000] {History_Day.py:51} INFO - ✅ Đã lưu AGM
[2025-08-27T07:36:31.020+0000] {History_Day.py:51} INFO - ✅ Đã lưu AGR
[2025-08-27T07:36:32.190+0000] {History_Day.py:51} INFO - ✅ Đã lưu APG
[2025-08-27T07:36:32.355+0000] {History_Day.py:51} INFO - ✅ Đã lưu ANV
[2025-08-27T07:36:33.557+0000] {History_Day.py:51} INFO - ✅ Đã lưu APH
[2025-08-27T07:36:34.868+0000] {History_Day.py:51} INFO - ✅ Đã lưu ASG
[2025-08-27T07:36:35.468+0000] {History_Day.py:51} INFO - ✅ Đã lưu ASM
[2025-08-27T07:36:36.715+0000] {History_Day.py:51} INFO - ✅ Đã lưu ASP
[2025-08-27T07:36:37.807+0000] {History_Day.py:51} INFO - ✅ Đã lưu AST
[2025-08-27T07:36:38.005+0000] {History_Day.py:51} INFO - ✅ Đã lưu BAF
[2025-08-27T07:36:40.905+0000] {History_Day.py:51} INFO - ✅ Đã lưu BCG
[2025-08-27T07:36:41.804+0000] {History_Day.py:51} INFO - ✅ Đã lưu BCE
[2025-08-27T07:36:42.841+0000] {History_Day.py:51} INFO - ✅ Đã lưu BBC
[2025-08-27T07:36:43.828+0000] {History_Day.py:51} INFO - ✅ Đã lưu BCM
[2025-08-27T07:36:44.600+0000] {History_Day.py:51} INFO - ✅ Đã lưu BFC
[2025-08-27T07:36:45.532+0000] {History_Day.py:51} INFO - ✅ Đã lưu BHN
[2025-08-27T07:36:47.231+0000] {History_Day.py:51} INFO - ✅ Đã lưu BIC
[2025-08-27T07:36:47.666+0000] {History_Day.py:51} INFO - ✅ Đã lưu BID
[2025-08-27T07:36:48.351+0000] {History_Day.py:51} INFO - ✅ Đã lưu BKG
[2025-08-27T07:36:50.864+0000] {History_Day.py:51} INFO - ✅ Đã lưu BMC
[2025-08-27T07:36:52.275+0000] {History_Day.py:51} INFO - ✅ Đã lưu BMP
[2025-08-27T07:36:52.433+0000] {History_Day.py:51} INFO - ✅ Đã lưu BMI
[2025-08-27T07:36:53.949+0000] {History_Day.py:51} INFO - ✅ Đã lưu BRC
[2025-08-27T07:36:55.385+0000] {History_Day.py:51} INFO - ✅ Đã lưu BSI
[2025-08-27T07:36:55.494+0000] {History_Day.py:51} INFO - ✅ Đã lưu BSR
[2025-08-27T07:36:57.065+0000] {History_Day.py:51} INFO - ✅ Đã lưu BTP
[2025-08-27T07:36:58.623+0000] {History_Day.py:51} INFO - ✅ Đã lưu BVH
[2025-08-27T07:36:58.838+0000] {History_Day.py:51} INFO - ✅ Đã lưu BTT
[2025-08-27T07:36:59.878+0000] {History_Day.py:51} INFO - ✅ Đã lưu BWE
[2025-08-27T07:37:01.738+0000] {History_Day.py:51} INFO - ✅ Đã lưu C32
[2025-08-27T07:37:01.952+0000] {History_Day.py:51} INFO - ✅ Đã lưu C47
[2025-08-27T07:37:02.902+0000] {History_Day.py:51} INFO - ✅ Đã lưu CCI
[2025-08-27T07:37:04.909+0000] {History_Day.py:51} INFO - ✅ Đã lưu CDC
[2025-08-27T07:37:05.042+0000] {History_Day.py:51} INFO - ✅ Đã lưu CCL
[2025-08-27T07:37:06.020+0000] {History_Day.py:51} INFO - ✅ Đã lưu CHP
[2025-08-27T07:37:08.070+0000] {History_Day.py:51} INFO - ✅ Đã lưu CIG
[2025-08-27T07:37:08.436+0000] {History_Day.py:51} INFO - ✅ Đã lưu CII
[2025-08-27T07:37:08.694+0000] {History_Day.py:51} INFO - ✅ Đã lưu CKG
[2025-08-27T07:37:11.417+0000] {History_Day.py:51} INFO - ✅ Đã lưu CLL
[2025-08-27T07:37:11.485+0000] {History_Day.py:51} INFO - ✅ Đã lưu CLC
[2025-08-27T07:37:11.835+0000] {History_Day.py:51} INFO - ✅ Đã lưu CLW
[2025-08-27T07:37:14.916+0000] {History_Day.py:51} INFO - ✅ Đã lưu CMV
[2025-08-27T07:37:14.994+0000] {History_Day.py:51} INFO - ✅ Đã lưu CMG
[2025-08-27T07:37:15.375+0000] {History_Day.py:51} INFO - ✅ Đã lưu CMX
[2025-08-27T07:37:18.056+0000] {History_Day.py:51} INFO - ✅ Đã lưu CNG
[2025-08-27T07:37:18.257+0000] {History_Day.py:51} INFO - ✅ Đã lưu COM
[2025-08-27T07:37:18.330+0000] {History_Day.py:51} INFO - ✅ Đã lưu CRC
[2025-08-27T07:37:21.329+0000] {History_Day.py:51} INFO - ✅ Đã lưu CRE
[2025-08-27T07:37:21.647+0000] {History_Day.py:51} INFO - ✅ Đã lưu CSM
[2025-08-27T07:37:21.650+0000] {History_Day.py:51} INFO - ✅ Đã lưu CSV
[2025-08-27T07:37:24.781+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTF
[2025-08-27T07:37:24.784+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTG
[2025-08-27T07:37:24.816+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTD
[2025-08-27T07:37:28.007+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTR
[2025-08-27T07:37:28.141+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTI
[2025-08-27T07:37:28.339+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTS
[2025-08-27T07:37:31.087+0000] {History_Day.py:51} INFO - ✅ Đã lưu CVT
[2025-08-27T07:37:31.283+0000] {History_Day.py:51} INFO - ✅ Đã lưu DAH
[2025-08-27T07:37:31.837+0000] {History_Day.py:51} INFO - ✅ Đã lưu D2D
[2025-08-27T07:37:33.769+0000] {History_Day.py:51} INFO - ✅ Đã lưu DAT
[2025-08-27T07:37:34.370+0000] {History_Day.py:51} INFO - ✅ Đã lưu DBC
[2025-08-27T07:37:34.768+0000] {History_Day.py:51} INFO - ✅ Đã lưu DBD
[2025-08-27T07:37:36.742+0000] {History_Day.py:51} INFO - ✅ Đã lưu DBT
[2025-08-27T07:37:37.911+0000] {History_Day.py:51} INFO - ✅ Đã lưu DC4
[2025-08-27T07:37:38.019+0000] {History_Day.py:51} INFO - ✅ Đã lưu DCL
[2025-08-27T07:37:39.493+0000] {History_Day.py:51} INFO - ✅ Đã lưu DCM
[2025-08-27T07:37:41.053+0000] {History_Day.py:51} INFO - ✅ Đã lưu DGC
[2025-08-27T07:37:41.124+0000] {History_Day.py:51} INFO - ✅ Đã lưu DGW
[2025-08-27T07:37:42.698+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHA
[2025-08-27T07:37:44.263+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHG
[2025-08-27T07:37:44.374+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHC
[2025-08-27T07:37:45.774+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHM
[2025-08-27T07:37:47.637+0000] {History_Day.py:51} INFO - ✅ Đã lưu DIG
[2025-08-27T07:37:47.766+0000] {History_Day.py:51} INFO - ✅ Đã lưu DLG
[2025-08-27T07:37:48.991+0000] {History_Day.py:51} INFO - ✅ Đã lưu DMC
[2025-08-27T07:37:50.383+0000] {History_Day.py:51} INFO - ✅ Đã lưu DPG
[2025-08-27T07:37:50.951+0000] {History_Day.py:51} INFO - ✅ Đã lưu DPM
[2025-08-27T07:37:52.402+0000] {History_Day.py:51} INFO - ✅ Đã lưu DPR
[2025-08-27T07:37:53.213+0000] {History_Day.py:51} INFO - ✅ Đã lưu DQC
[2025-08-27T07:37:54.005+0000] {History_Day.py:51} INFO - ✅ Đã lưu DRC
[2025-08-27T07:37:55.680+0000] {History_Day.py:51} INFO - ✅ Đã lưu DRH
[2025-08-27T07:37:56.086+0000] {History_Day.py:51} INFO - ✅ Đã lưu DRL
[2025-08-27T07:37:56.894+0000] {History_Day.py:51} INFO - ✅ Đã lưu DSC
[2025-08-27T07:37:58.177+0000] {History_Day.py:51} INFO - ✅ Đã lưu DSE
[2025-08-27T07:37:59.353+0000] {History_Day.py:51} INFO - ✅ Đã lưu DSN
[2025-08-27T07:37:59.962+0000] {History_Day.py:51} INFO - ✅ Đã lưu DTA
[2025-08-27T07:38:01.510+0000] {History_Day.py:51} INFO - ✅ Đã lưu DTL
[2025-08-27T07:38:03.128+0000] {History_Day.py:51} INFO - ✅ Đã lưu DTT
[2025-08-27T07:38:03.394+0000] {History_Day.py:51} INFO - ✅ Đã lưu DVP
[2025-08-27T07:38:04.568+0000] {History_Day.py:51} INFO - ✅ Đã lưu DXG
[2025-08-27T07:38:05.715+0000] {History_Day.py:51} INFO - ✅ Đã lưu DXS
[2025-08-27T07:38:06.429+0000] {History_Day.py:51} INFO - ✅ Đã lưu DXV
[2025-08-27T07:38:07.251+0000] {History_Day.py:51} INFO - ✅ Đã lưu E1VFVN30
[2025-08-27T07:38:08.654+0000] {History_Day.py:51} INFO - ✅ Đã lưu EIB
[2025-08-27T07:38:09.450+0000] {History_Day.py:51} INFO - ✅ Đã lưu ELC
[2025-08-27T07:38:10.008+0000] {History_Day.py:51} INFO - ✅ Đã lưu EVE
[2025-08-27T07:38:11.616+0000] {History_Day.py:51} INFO - ✅ Đã lưu EVF
[2025-08-27T07:38:12.233+0000] {History_Day.py:51} INFO - ✅ Đã lưu EVG
[2025-08-27T07:38:13.327+0000] {History_Day.py:51} INFO - ✅ Đã lưu FCM
[2025-08-27T07:38:14.511+0000] {History_Day.py:51} INFO - ✅ Đã lưu FCN
[2025-08-27T07:38:15.015+0000] {History_Day.py:51} INFO - ✅ Đã lưu FDC
[2025-08-27T07:38:16.160+0000] {History_Day.py:51} INFO - ✅ Đã lưu FIR
[2025-08-27T07:38:17.535+0000] {History_Day.py:51} INFO - ✅ Đã lưu FIT
