[2025-08-05T08:15:01.666+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-08-05T08:15:01.681+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: saveDatabase.save_database_1D scheduled__2025-08-04T08:15:00+00:00 [queued]>
[2025-08-05T08:15:01.690+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: saveDatabase.save_database_1D scheduled__2025-08-04T08:15:00+00:00 [queued]>
[2025-08-05T08:15:01.690+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 11
[2025-08-05T08:15:01.702+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): save_database_1D> on 2025-08-04 08:15:00+00:00
[2025-08-05T08:15:01.710+0000] {standard_task_runner.py:63} INFO - Started process 99678 to run task
[2025-08-05T08:15:01.715+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'saveDatabase', 'save_database_1D', 'scheduled__2025-08-04T08:15:00+00:00', '--job-id', '2516', '--raw', '--subdir', 'DAGS_FOLDER/dag_saveDB_redis.py', '--cfg-path', '/tmp/tmpm7mli_nb']
[2025-08-05T08:15:01.718+0000] {standard_task_runner.py:91} INFO - Job 2516: Subtask save_database_1D
[2025-08-05T08:15:01.767+0000] {task_command.py:426} INFO - Running <TaskInstance: saveDatabase.save_database_1D scheduled__2025-08-04T08:15:00+00:00 [running]> on host 1877907bc043
[2025-08-05T08:15:01.858+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='saveDatabase' AIRFLOW_CTX_TASK_ID='save_database_1D' AIRFLOW_CTX_EXECUTION_DATE='2025-08-04T08:15:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-08-04T08:15:00+00:00'
[2025-08-05T08:15:01.859+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-08-05T08:15:01.874+0000] {logging_mixin.py:188} INFO - 🚀 Bắt đầu cập nhật dữ liệu...
[2025-08-05T08:15:05.539+0000] {History_Day.py:51} INFO - ✅ Đã lưu AAT
[2025-08-05T08:15:05.929+0000] {History_Day.py:51} INFO - ✅ Đã lưu AAA
[2025-08-05T08:15:05.951+0000] {History_Day.py:51} INFO - ✅ Đã lưu AAM
[2025-08-05T08:15:08.325+0000] {History_Day.py:51} INFO - ✅ Đã lưu ABR
[2025-08-05T08:15:08.672+0000] {History_Day.py:51} INFO - ✅ Đã lưu ABS
[2025-08-05T08:15:09.180+0000] {History_Day.py:51} INFO - ✅ Đã lưu ABT
[2025-08-05T08:15:11.530+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACB
[2025-08-05T08:15:11.834+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACC
[2025-08-05T08:15:11.962+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACG
[2025-08-05T08:15:14.678+0000] {History_Day.py:51} INFO - ✅ Đã lưu ACL
[2025-08-05T08:15:14.709+0000] {History_Day.py:51} INFO - ✅ Đã lưu ADG
[2025-08-05T08:15:15.191+0000] {History_Day.py:51} INFO - ✅ Đã lưu ADP
[2025-08-05T08:15:17.459+0000] {History_Day.py:51} INFO - ✅ Đã lưu AGG
[2025-08-05T08:15:17.680+0000] {History_Day.py:51} INFO - ✅ Đã lưu ADS
[2025-08-05T08:15:18.083+0000] {History_Day.py:51} INFO - ✅ Đã lưu AGM
[2025-08-05T08:15:20.566+0000] {History_Day.py:51} INFO - ✅ Đã lưu AGR
[2025-08-05T08:15:20.923+0000] {History_Day.py:51} INFO - ✅ Đã lưu ANV
[2025-08-05T08:15:21.259+0000] {History_Day.py:51} INFO - ✅ Đã lưu APG
[2025-08-05T08:15:23.286+0000] {History_Day.py:51} INFO - ✅ Đã lưu APH
[2025-08-05T08:15:23.639+0000] {History_Day.py:51} INFO - ✅ Đã lưu ASG
[2025-08-05T08:15:24.286+0000] {History_Day.py:51} INFO - ✅ Đã lưu ASM
[2025-08-05T08:15:26.351+0000] {History_Day.py:51} INFO - ✅ Đã lưu ASP
[2025-08-05T08:15:26.557+0000] {History_Day.py:51} INFO - ✅ Đã lưu AST
[2025-08-05T08:15:26.946+0000] {History_Day.py:51} INFO - ✅ Đã lưu BAF
[2025-08-05T08:15:29.578+0000] {History_Day.py:51} INFO - ✅ Đã lưu BBC
[2025-08-05T08:15:29.854+0000] {History_Day.py:51} INFO - ✅ Đã lưu BCE
[2025-08-05T08:15:30.073+0000] {History_Day.py:51} INFO - ✅ Đã lưu BCG
[2025-08-05T08:15:32.748+0000] {History_Day.py:51} INFO - ✅ Đã lưu BCM
[2025-08-05T08:15:33.184+0000] {History_Day.py:51} INFO - ✅ Đã lưu BHN
[2025-08-05T08:15:33.232+0000] {History_Day.py:51} INFO - ✅ Đã lưu BFC
[2025-08-05T08:15:35.692+0000] {History_Day.py:51} INFO - ✅ Đã lưu BIC
[2025-08-05T08:15:36.058+0000] {History_Day.py:51} INFO - ✅ Đã lưu BKG
[2025-08-05T08:15:36.212+0000] {History_Day.py:51} INFO - ✅ Đã lưu BID
[2025-08-05T08:15:38.813+0000] {History_Day.py:51} INFO - ✅ Đã lưu BMC
[2025-08-05T08:15:39.579+0000] {History_Day.py:51} INFO - ✅ Đã lưu BMI
[2025-08-05T08:15:39.596+0000] {History_Day.py:51} INFO - ✅ Đã lưu BMP
[2025-08-05T08:15:41.864+0000] {History_Day.py:51} INFO - ✅ Đã lưu BRC
[2025-08-05T08:15:42.534+0000] {History_Day.py:51} INFO - ✅ Đã lưu BSR
[2025-08-05T08:15:42.680+0000] {History_Day.py:51} INFO - ✅ Đã lưu BSI
[2025-08-05T08:15:44.863+0000] {History_Day.py:51} INFO - ✅ Đã lưu BTP
[2025-08-05T08:15:45.798+0000] {History_Day.py:51} INFO - ✅ Đã lưu BTT
[2025-08-05T08:15:45.904+0000] {History_Day.py:51} INFO - ✅ Đã lưu BVH
[2025-08-05T08:15:47.628+0000] {History_Day.py:51} INFO - ✅ Đã lưu BWE
[2025-08-05T08:15:48.774+0000] {History_Day.py:51} INFO - ✅ Đã lưu C32
[2025-08-05T08:15:48.962+0000] {History_Day.py:51} INFO - ✅ Đã lưu C47
[2025-08-05T08:15:50.689+0000] {History_Day.py:51} INFO - ✅ Đã lưu CCI
[2025-08-05T08:15:51.827+0000] {History_Day.py:51} INFO - ✅ Đã lưu CCL
[2025-08-05T08:15:52.233+0000] {History_Day.py:51} INFO - ✅ Đã lưu CDC
[2025-08-05T08:15:53.595+0000] {History_Day.py:51} INFO - ✅ Đã lưu CHP
[2025-08-05T08:15:54.790+0000] {History_Day.py:51} INFO - ✅ Đã lưu CIG
[2025-08-05T08:15:55.326+0000] {History_Day.py:51} INFO - ✅ Đã lưu CII
[2025-08-05T08:15:56.347+0000] {History_Day.py:51} INFO - ✅ Đã lưu CKG
[2025-08-05T08:15:57.944+0000] {History_Day.py:51} INFO - ✅ Đã lưu CLC
[2025-08-05T08:15:58.268+0000] {History_Day.py:51} INFO - ✅ Đã lưu CLL
[2025-08-05T08:15:59.240+0000] {History_Day.py:51} INFO - ✅ Đã lưu CLW
[2025-08-05T08:16:00.936+0000] {History_Day.py:51} INFO - ✅ Đã lưu CMG
[2025-08-05T08:16:01.305+0000] {History_Day.py:51} INFO - ✅ Đã lưu CMV
[2025-08-05T08:16:02.358+0000] {History_Day.py:51} INFO - ✅ Đã lưu CMX
[2025-08-05T08:16:03.669+0000] {History_Day.py:51} INFO - ✅ Đã lưu CNG
[2025-08-05T08:16:04.230+0000] {History_Day.py:51} INFO - ✅ Đã lưu COM
[2025-08-05T08:16:05.225+0000] {History_Day.py:51} INFO - ✅ Đã lưu CRC
[2025-08-05T08:16:06.420+0000] {History_Day.py:51} INFO - ✅ Đã lưu CRE
[2025-08-05T08:16:07.264+0000] {History_Day.py:51} INFO - ✅ Đã lưu CSM
[2025-08-05T08:16:07.854+0000] {History_Day.py:51} INFO - ✅ Đã lưu CSV
[2025-08-05T08:16:09.316+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTD
[2025-08-05T08:16:09.800+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTF
[2025-08-05T08:16:10.928+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTG
[2025-08-05T08:16:12.381+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTI
[2025-08-05T08:16:12.487+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTR
[2025-08-05T08:16:13.882+0000] {History_Day.py:51} INFO - ✅ Đã lưu CTS
[2025-08-05T08:16:15.594+0000] {History_Day.py:51} INFO - ✅ Đã lưu CVT
[2025-08-05T08:16:15.750+0000] {History_Day.py:51} INFO - ✅ Đã lưu D2D
[2025-08-05T08:16:16.473+0000] {History_Day.py:51} INFO - ✅ Đã lưu DAH
[2025-08-05T08:16:18.231+0000] {History_Day.py:51} INFO - ✅ Đã lưu DAT
[2025-08-05T08:16:18.711+0000] {History_Day.py:51} INFO - ✅ Đã lưu DBC
[2025-08-05T08:16:19.084+0000] {History_Day.py:51} INFO - ✅ Đã lưu DBD
[2025-08-05T08:16:21.001+0000] {History_Day.py:51} INFO - ✅ Đã lưu DBT
[2025-08-05T08:16:21.955+0000] {History_Day.py:51} INFO - ✅ Đã lưu DC4
[2025-08-05T08:16:22.096+0000] {History_Day.py:51} INFO - ✅ Đã lưu DCL
[2025-08-05T08:16:23.841+0000] {History_Day.py:51} INFO - ✅ Đã lưu DCM
[2025-08-05T08:16:24.756+0000] {History_Day.py:51} INFO - ✅ Đã lưu DGC
[2025-08-05T08:16:24.884+0000] {History_Day.py:51} INFO - ✅ Đã lưu DGW
[2025-08-05T08:16:26.744+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHA
[2025-08-05T08:16:27.937+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHG
[2025-08-05T08:16:28.089+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHC
[2025-08-05T08:16:29.580+0000] {History_Day.py:51} INFO - ✅ Đã lưu DHM
[2025-08-05T08:16:30.953+0000] {History_Day.py:51} INFO - ✅ Đã lưu DIG
[2025-08-05T08:16:31.083+0000] {History_Day.py:51} INFO - ✅ Đã lưu DLG
[2025-08-05T08:16:32.514+0000] {History_Day.py:51} INFO - ✅ Đã lưu DMC
[2025-08-05T08:16:34.020+0000] {History_Day.py:51} INFO - ✅ Đã lưu DPG
[2025-08-05T08:16:34.061+0000] {History_Day.py:51} INFO - ✅ Đã lưu DPM
[2025-08-05T08:16:35.297+0000] {History_Day.py:51} INFO - ✅ Đã lưu DPR
[2025-08-05T08:16:36.983+0000] {History_Day.py:51} INFO - ✅ Đã lưu DQC
[2025-08-05T08:16:37.327+0000] {History_Day.py:51} INFO - ✅ Đã lưu DRC
[2025-08-05T08:16:38.224+0000] {History_Day.py:51} INFO - ✅ Đã lưu DRH
[2025-08-05T08:16:39.736+0000] {History_Day.py:51} INFO - ✅ Đã lưu DRL
[2025-08-05T08:16:40.025+0000] {History_Day.py:51} INFO - ✅ Đã lưu DSC
[2025-08-05T08:16:40.775+0000] {History_Day.py:51} INFO - ✅ Đã lưu DSE
[2025-08-05T08:16:42.742+0000] {History_Day.py:51} INFO - ✅ Đã lưu DSN
[2025-08-05T08:16:42.897+0000] {History_Day.py:51} INFO - ✅ Đã lưu DTA
[2025-08-05T08:16:43.760+0000] {History_Day.py:51} INFO - ✅ Đã lưu DTL
[2025-08-05T08:16:46.091+0000] {History_Day.py:51} INFO - ✅ Đã lưu DVP
[2025-08-05T08:16:46.255+0000] {History_Day.py:51} INFO - ✅ Đã lưu DTT
[2025-08-05T08:16:46.698+0000] {History_Day.py:51} INFO - ✅ Đã lưu DXG
[2025-08-05T08:16:48.690+0000] {History_Day.py:51} INFO - ✅ Đã lưu DXS
[2025-08-05T08:16:49.514+0000] {History_Day.py:51} INFO - ✅ Đã lưu DXV
[2025-08-05T08:16:49.516+0000] {History_Day.py:51} INFO - ✅ Đã lưu E1VFVN30
[2025-08-05T08:16:51.913+0000] {History_Day.py:51} INFO - ✅ Đã lưu EIB
[2025-08-05T08:16:52.451+0000] {History_Day.py:51} INFO - ✅ Đã lưu ELC
[2025-08-05T08:16:52.730+0000] {History_Day.py:51} INFO - ✅ Đã lưu EVE
[2025-08-05T08:16:54.695+0000] {History_Day.py:51} INFO - ✅ Đã lưu EVF
[2025-08-05T08:16:55.423+0000] {History_Day.py:51} INFO - ✅ Đã lưu EVG
[2025-08-05T08:16:55.478+0000] {History_Day.py:51} INFO - ✅ Đã lưu FCM
[2025-08-05T08:16:57.502+0000] {History_Day.py:51} INFO - ✅ Đã lưu FCN
[2025-08-05T08:16:58.320+0000] {History_Day.py:51} INFO - ✅ Đã lưu FDC
[2025-08-05T08:16:58.423+0000] {History_Day.py:51} INFO - ✅ Đã lưu FIR
[2025-08-05T08:17:00.406+0000] {History_Day.py:51} INFO - ✅ Đã lưu FIT
[2025-08-05T08:17:01.391+0000] {History_Day.py:51} INFO - ✅ Đã lưu FMC
[2025-08-05T08:17:01.439+0000] {History_Day.py:51} INFO - ✅ Đã lưu FPT
[2025-08-05T08:17:03.055+0000] {History_Day.py:51} INFO - ✅ Đã lưu FRT
[2025-08-05T08:17:03.888+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUCTVGF3
[2025-08-05T08:17:04.062+0000] {History_Day.py:51} INFO - ✅ Đã lưu FTS
[2025-08-05T08:17:05.449+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUCTVGF4
[2025-08-05T08:17:06.458+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUCTVGF5
[2025-08-05T08:17:07.025+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUCVREIT
[2025-08-05T08:17:07.814+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUEABVND
[2025-08-05T08:17:08.838+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUEBFVND
[2025-08-05T08:17:09.529+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUEDCMID
[2025-08-05T08:17:10.272+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUEFCV50
[2025-08-05T08:17:11.414+0000] {History_Day.py:51} INFO - ✅ Đã lưu FUEIP100
